0.8301901260	3.1508372361
0.8301133783	3.1506238409
0.8300384092	3.1504153693
0.8299651773	3.1502117078
0.8298936422	3.1500127454
0.8298237644	3.1498183740
0.8297555054	3.1496284876
0.8296888276	3.1494429828
0.8296236943	3.1492617586
0.8295600696	3.1490847164
0.8294979184	3.1489117596
0.8294372066	3.1487427941
0.8293779007	3.1485777279
0.8293199680	3.1484164710
0.8292633767	3.1482589355
0.8292080957	3.1481050357
0.8291540945	3.1479546878
0.8291013434	3.1478078097
0.8290498135	3.1476643214
0.8289994763	3.1475241449
0.8289503043	3.1473872036
0.8289022704	3.1472534230
0.8288553481	3.1471227301
0.8288095118	3.1469950537
0.8287647362	3.1468703243
0.8287209967	3.1467484739
0.8286782693	3.1466294360
0.8286365306	3.1465131458
0.8285957576	3.1463995398
0.8285559280	3.1462885561
0.8285170198	3.1461801343
0.8284790117	3.1460742153
0.8284418829	3.1459707412
0.8284056130	3.1458696556
0.8283701821	3.1457709036
0.8283355707	3.1456744311
0.8283017599	3.1455801857
0.8282687311	3.1454881159
0.8282364662	3.1453981715
0.8282049475	3.1453103035
0.8281741578	3.1452244640
0.8281440800	3.1451406061
0.8281146979	3.1450586841
0.8280859952	3.1449786534
0.8280579562	3.1449004703
0.8280305655	3.1448240921
0.8280038082	3.1447494772
0.8279776696	3.1446765850
0.8279521354	3.1446053756
0.8279271915	3.1445358102
0.8279028243	3.1444678508
0.8278790204	3.1444014605
0.8278557669	3.1443366029
0.8278330510	3.1442732428
0.8278108602	3.1442113455
0.8277891823	3.1441508773
0.8277680056	3.1440918051
0.8277473185	3.1440340969
0.8277271095	3.1439777210
0.8277073676	3.1439226468
0.8276880821	3.1438688441
0.8276692424	3.1438162837
0.8276508381	3.1437649368
0.8276328591	3.1437147755
0.8276152958	3.1436657724
0.8275981383	3.1436179007
0.8275813774	3.1435711343
0.8275650039	3.1435254477
0.8275490087	3.1434808161
0.8275333833	3.1434372149
0.8275181189	3.1433946205
0.8275032073	3.1433530096
0.8274886403	3.1433123594
0.8274744099	3.1432726479
0.8274605084	3.1432338534
0.8274469281	3.1431959546
0.8274336617	3.1431589309
0.8274207018	3.1431227621
0.8274080413	3.1430874284
0.8273956734	3.1430529106
0.8273835913	3.1430191899
0.8273717884	3.1429862478
0.8273602582	3.1429540663
0.8273489944	3.1429226279
0.8273379909	3.1428919155
0.8273272416	3.1428619123
0.8273167407	3.1428326019
0.8273064824	3.1428039683
0.8272964611	3.1427759958
0.8272866713	3.1427486693
0.8272771078	3.1427219738
0.8272677652	3.1426958947
0.8272586384	3.1426704179
0.8272497225	3.1426455293
0.8272410126	3.1426212154
0.8272325039	3.1425974630
0.8272241918	3.1425742591
0.8272160717	3.1425515910
0.8272081392	3.1425294463
0.8272003900	3.1425078130

1.0000000000	3.1415926536
1.0000000000	3.5987926375
0.9954280002	3.5877016632
0.9909873062	3.5768691746
0.9866737711	3.5662905388
0.9824833885	3.5559610816
0.9784122875	3.5458761000
0.9744567286	3.5360308729
0.9706130988	3.5264206716
0.9668779077	3.5170407692
0.9632477828	3.5078864492
0.9597194659	3.4989530136
0.9562898090	3.4902357901
0.9529557702	3.4817301385
0.9497144104	3.4734314572
0.9465628895	3.4653351880
0.9434984628	3.4574368215
0.9405184779	3.4497319008
0.9376203713	3.4422160260
0.9348016654	3.4348848569
0.9320599650	3.4277341165
0.9293929549	3.4207595931
0.9267983971	3.4139571429
0.9242741273	3.4073226914
0.9218180534	3.4008522353
0.9194281517	3.3945418435
0.9171024657	3.3883876582
0.9148391026	3.3823858954
0.9126362319	3.3765328456
0.9104920826	3.3708248742
0.9084049413	3.3652584212
0.9063731504	3.3598300015
0.9043951057	3.3545362043
0.9024692547	3.3493736933
0.9005940947	3.3443392055
0.8987681712	3.3394295515
0.8969900761	3.3346416138
0.8952584461	3.3299723467
0.8935719610	3.3254187753
0.8919293423	3.3209779944
0.8903293518	3.3166471677
0.8887707901	3.3124235266
0.8872524952	3.3083043694
0.8857733413	3.3042870596
0.8843322377	3.3003690254
0.8829281270	3.2965477582
0.8815599848	3.2928208114
0.8802268179	3.2891857992
0.8789276635	3.2856403955
0.8776615880	3.2821823325
0.8764276864	3.2788093995
0.8752250808	3.2755194419
0.8740529200	3.2723103595
0.8729103781	3.2691801059
0.8717966540	3.2661266866
0.8707109704	3.2631481583
0.8696525733	3.2602426277
0.8686207308	3.2574082499
0.8676147325	3.2546432275
0.8666338890	3.2519458096
0.8656775312	3.2493142905
0.8647450092	3.2467470085
0.8638356922	3.2442423448
0.8629489675	3.2417987228
0.8620842402	3.2394146066
0.8612409326	3.2370885001
0.8604184833	3.2348189460
0.8596163470	3.2326045248
0.8588339941	3.2304438540
0.8580709098	3.2283355867
0.8573265939	3.2262784111
0.8566005604	3.2242710496
0.8558923368	3.2223122574
0.8552014639	3.2204008221
0.8545274953	3.2185355628
0.8538699970	3.2167153291
0.8532285470	3.2149390004
0.8526027350	3.2132054851
0.8519921621	3.2115137198
0.8513964401	3.2098626685
0.8508151916	3.2082513221
0.8502480495	3.2066786975
0.8496946567	3.2051438366
0.8491546657	3.2036458065
0.8486277384	3.2021836978
0.8481135460	3.2007566246
0.8476117684	3.1993637240
0.8471220940	3.1980041549
0.8466442197	3.1966770977
0.8461778504	3.1953817541
0.8457226990	3.1941173459
0.8452784857	3.1928831147
0.8448449385	3.1916783217
0.8444217923	3.1905022467
0.8440087890	3.1893541879
0.8436056775	3.1882334613
0.8432122129	3.1871394001
0.8428281572	3.1860713546
0.8424532782	3.1850286913
0.8420873499	3.1840107931
0.8417301521	3.1830170579
0.8413814704	3.1820468993
0.8410410959	3.1810997454
0.8407088250	3.1801750386
0.8403844595	3.1792722354
0.8400678061	3.1783908060
0.8397586767	3.1775302337
0.8394568877	3.1766900149
0.8391622605	3.1758696584
0.8388746208	3.1750686853
0.8385937989	3.1742866287
0.8383196293	3.1735230333
0.8380519506	3.1727774550
0.8377906058	3.1720494609
0.8375354415	3.1713386287
0.8372863084	3.1706445465
0.8370430609	3.1699668128
0.8368055570	3.1693050359
0.8365736582	3.1686588336
0.8363472297	3.1680278334
0.8361261398	3.1674116719
0.8359102602	3.1668099944
0.8356994659	3.1662224552
0.8354936348	3.1656487169
0.8352926479	3.1650884505
0.8350963892	3.1645413349
0.8349047456	3.1640070570
0.8347176067	3.1634853113
0.8345348648	3.1629757997
0.8343564150	3.1624782314
0.8341821549	3.1619923227
0.8340119845	3.1615177968
0.8338458064	3.1610543835
0.8336835256	3.1606018194
0.8335250493	3.1601598474
0.8333702871	3.1597282164
0.8332191507	3.1593066817
0.8330715540	3.1588950044
0.8329274130	3.1584929513
0.8327866458	3.1581002949
0.8326491724	3.1577168131
0.8325149147	3.1573422894
0.8323837966	3.1569765122
0.8322557439	3.1566192752
0.8321306840	3.1562703769
0.8320085461	3.1559296209
0.8318892613	3.1555968152
0.8317727622	3.1552717726
0.8316589830	3.1549543104
0.8315478596	3.1546442501
0.8314393294	3.1543414176
0.8313333311	3.1540456430
0.8312298053	3.1537567604
0.8311286936	3.1534746079
0.8310299392	3.1531990273
0.8309334868	3.1529298644
0.8308392821	3.1526669686
0.8307472724	3.1524101928
0.8306574060	3.1521593935
0.8305696325	3.1519144305
0.8304839030	3.1516751671
0.8304001694	3.1514414698
0.8303183848	3.1512132081
0.8302385035	3.1509902548
0.8301604810	3.1507724856
0.8300842737	3.1505597792
0.8300098390	3.1503520172
0.8299371354	3.1501490838
0.8298661224	3.1499508663
0.8297967604	3.1497572544
0.8297290109	3.1495681404
0.8296628359	3.1493834193
0.8295981988	3.1492029885
0.8295350636	3.1490267477
0.8294733952	3.1488545992
0.8294131593	3.1486864475
0.8293543225	3.1485221992
0.8292968520	3.1483617634
0.8292407160	3.1482050511
0.8291858833	3.1480519755
0.8291323235	3.1479024518
0.8290800069	3.1477563972
0.8290289045	3.1476137309
0.8289789881	3.1474743739
0.8289302298	3.1473382491
0.8288826029	3.1472052813
0.8288360808	3.1470753970
0.8287906378	3.1469485243
0.8287462488	3.1468245932
0.8287028893	3.1467035352
0.8286605353	3.1465852834
0.8286191634	3.1464697727
0.8285787506	3.1463569391
0.8285392748	3.1462467204
0.8285007140	3.1461390559
0.8284630470	3.1460338862
0.8284262531	3.1459311532
0.8283903118	3.1458308004
0.8283552034	3.1457327723
0.8283209085	3.1456370151
0.8282874082	3.1455434759
0.8282546840	3.1454521032
0.8282227180	3.1453628467
0.8281914924	3.1452756572
0.8281609900	3.1451904868
0.8281311942	3.1451072886
0.8281020884	3.1450260167
0.8280736567	3.1449466265
0.8280458833	3.1448690743
0.8280187530	3.1447933175
0.8279922509	3.1447193143
0.8279663624	3.1446470242
0.8279410733	3.1445764072
0.8279163695	3.1445074248
0.8278922377	3.1444400388
0.8278686644	3.1443742124
0.8278456367	3.1443099093
0.8278231420	3.1442470942
0.8278011680	3.1441857326
0.8277797024	3.1441257908
0.8277587336	3.1440672359
0.8277382501	3.1440100358
0.8277182405	3.1439541591
0.8276986939	3.1438995750
0.8276795995	3.1438462537
0.8276609469	3.1437941658
0.8276427259	3.1437432828
0.8276249263	3.1436935768
0.8276075386	3.1436450205
0.8275905530	3.1435975872
0.8275739604	3.1435512511
0.8275577515	3.1435059865
0.8275419176	3.1434617688
0.8275264499	3.1434185737
0.8275113399	3.1433763775
0.8274965794	3.1433351571
0.8274821602	3.1432948898
0.8274680745	3.1432555537
0.8274543146	3.1432171271
0.8274408728	3.1431795890
0.8274277418	3.1431429188
0.8274149145	3.1431070965
0.8274023838	3.1430721024
0.8273901428	3.1430379174
0.8273781848	3.1430045226
0.8273665033	3.1429718999
0.8273550919	3.1429400314
0.8273439443	3.1429088995
0.8273330544	3.1428784874
0.8273224163	3.1428487782
0.8273120241	3.1428197558
0.8273018721	3.1427914043
0.8272919549	3.1427637081
0.8272822668	3.1427366520
0.8272728027	3.1427102213
0.8272635574	3.1426844016
0.8272545258	3.1426591786
0.8272457029	3.1426345385
0.8272370839	3.1426104680
0.8272286642	3.1425869537
0.8272204391	3.1425639829
0.8272124040	3.1425415430
0.8272045547	3.1425196216
0.8271968868	3.1424982069
0.8271893961	3.1424772870
0.8271820785	3.1424568506
0.8271749300	3.1424368865
0.8271679467	3.1424173837
0.8271611248	3.1423983315
0.8271544605	3.1423797197
0.8271479503	3.1423615379
0.8271415905	3.1423437762
0.8271353776	3.1423264250
0.8271293083	3.1423094746
0.8271233793	3.1422929160
0.8271175873	3.1422767399
0.8271119291	3.1422609376
0.8271064016	3.1422455005
0.8271010019	3.1422304200
0.8270957269	3.1422156879
0.8270905738	3.1422012962
0.8270855398	3.1421872371
0.8270806221	3.1421735027
0.8270758180	3.1421600857
0.8270711249	3.1421469787
0.8270665402	3.1421341745
0.8270620615	3.1421216661
0.8270576862	3.1421094467
0.8270534121	3.1420975096
0.8270492366	3.1420858483
0.8270451577	3.1420744563
0.8270411729	3.1420633276
0.8270372803	3.1420524559
0.8270334775	3.1420418355
0.8270297626	3.1420314603
0.8270261336	3.1420213249
0.8270225884	3.1420114236
0.8270191250	3.1420017510
0.8270157417	3.1419923019
0.8270124366	3.1419830710
0.8270092078	3.1419740534

0.7500000000	3.1415926536
0.7500000000	2.9579822563
0.7513770780	2.9603196234
0.7527391220	2.9626862494
0.7540858205	2.9650781569
0.7554168913	2.9674915586
0.7567320803	2.9699228530
0.7580311608	2.9723686203
0.7593139317	2.9748256173
0.7605802170	2.9772907730
0.7618298646	2.9797611833
0.7630627451	2.9822341061
0.7642787508	2.9847069560
0.7654777949	2.9871772990
0.7666598101	2.9896428473
0.7678247482	2.9921014538
0.7689725786	2.9945511071
0.7701032878	2.9969899261
0.7712168782	2.9994161548
0.7723133673	3.0018281571
0.7733927872	3.0042244119
0.7744551833	3.0066035081
0.7755006137	3.0089641396
0.7765291487	3.0113051008
0.7775408695	3.0136252817
0.7785358681	3.0159236638
0.7795142463	3.0181993151
0.7804761149	3.0204513865
0.7814215936	3.0226791073
0.7823508097	3.0248817812
0.7832638982	3.0270587828
0.7841610006	3.0292095535
0.7850422651	3.0313335980
0.7859078452	3.0334304811
0.7867579002	3.0354998243
0.7875925940	3.0375413022
0.7884120947	3.0395546402
0.7892165747	3.0415396109
0.7900062099	3.0434960317
0.7907811793	3.0454237620
0.7915416648	3.0473227005
0.7922878508	3.0491927832
0.7930199237	3.0510339803
0.7937380721	3.0528462948
0.7944424857	3.0546297598
0.7951333559	3.0563844368
0.7958108748	3.0581104134
0.7964752356	3.0598078020
0.7971266317	3.0614767377
0.7977652570	3.0631173765
0.7983913055	3.0647298942
0.7990049710	3.0663144845
0.7996064474	3.0678713579
0.8001959276	3.0694007401
0.8007736043	3.0709028707
0.8013396695	3.0723780025
0.8018943139	3.0738263995
0.8024377277	3.0752483368
0.8029700995	3.0766440989
0.8034916170	3.0780139789
0.8040024663	3.0793582778
0.8045028322	3.0806773035
0.8049928979	3.0819713699
0.8054728450	3.0832407963
0.8059428534	3.0844859067
0.8064031011	3.0857070291
0.8068537645	3.0869044948
0.8072950180	3.0880786378
0.8077270340	3.0892297945
0.8081499830	3.0903583029
0.8085640334	3.0914645022
0.8089693516	3.0925487325
0.8093661018	3.0936113340
0.8097544464	3.0946526472
0.8101345452	3.0956730120
0.8105065561	3.0966727675
0.8108706347	3.0976522520
0.8112269345	3.0986118021
0.8115756067	3.0995517530
0.8119168004	3.1004724380
0.8122506624	3.1013741883
0.8125773371	3.1022573326
0.8128969670	3.1031221975
0.8132096922	3.1039691064
0.8135156505	3.1047983801
0.8138149777	3.1056103364
0.8141078072	3.1064052900
0.8143942703	3.1071835520
0.8146744960	3.1079454306
0.8149486114	3.1086912300
0.8152167410	3.1094212513
0.8154790077	3.1101357917
0.8157355318	3.1108351445
0.8159864317	3.1115195996
0.8162318238	3.1121894429
0.8164718221	3.1128449562
0.8167065390	3.1134864176
0.8169360845	3.1141141014
0.8171605667	3.1147282775
0.8173800918	3.1153292121
0.8175947639	3.1159171674
0.8178046853	3.1164924014
0.8180099564	3.1170551682
0.8182106754	3.1176057178
0.8184069391	3.1181442964
0.8185988421	3.1186711460
0.8187864773	3.1191865046
0.8189699358	3.1196906063
0.8191493070	3.1201836812
0.8193246784	3.1206659556
0.8194961360	3.1211376518
0.8196637640	3.1215989881
0.8198276448	3.1220501793
0.8199878594	3.1224914360
0.8201444871	3.1229229652
0.8202976055	3.1233449703
0.8204472908	3.1237576508
0.8205936176	3.1241612026
0.8207366590	3.1245558179
0.8208764865	3.1249416855
0.8210131704	3.1253189904
0.8211467793	3.1256879145
0.8212773806	3.1260486359
0.8214050401	3.1264013293
0.8215298224	3.1267461663
0.8216517907	3.1270833149
0.8217710070	3.1274129401
0.8218875317	3.1277352035
0.8220014244	3.1280502635
0.8221127430	3.1283582755
0.8222215445	3.1286593918
0.8223278846	3.1289537616
0.8224318177	3.1292415312
0.8225333973	3.1295228438
0.8226326755	3.1297978399
0.8227297035	3.1300666571
0.8228245313	3.1303294302
0.8229172079	3.1305862911
0.8230077811	3.1308373694
0.8230962979	3.1310827916
0.8231828042	3.1313226818
0.8232673449	3.1315571615
0.8233499638	3.1317863498
0.8234307040	3.1320103631
0.8235096075	3.1322293155
0.8235867155	3.1324433188
0.8236620682	3.1326524823
0.8237357050	3.1328569131
0.8238076644	3.1330567160
0.8238779841	3.1332519935
0.8239467010	3.1334428462
0.8240138511	3.1336293723
0.8240794696	3.1338116679
0.8241435911	3.1339898274
0.8242062493	3.1341639427
0.8242674772	3.1343341041
0.8243273071	3.1345003998
0.8243857705	3.1346629161
0.8244428982	3.1348217375
0.8244987206	3.1349769467
0.8245532670	3.1351286246
0.8246065664	3.1352768502
0.8246586469	3.1354217010
0.8247095362	3.1355632527
0.8247592612	3.1357015794
0.8248078484	3.1358367535
0.8248553235	3.1359688459
0.8249017118	3.1360979259
0.8249470379	3.1362240615
0.8249913259	3.1363473188
0.8250345995	3.1364677628
0.8250768816	3.1365854569
0.8251181948	3.1367004632
0.8251585612	3.1368128424
0.8251980022	3.1369226538
0.8252365390	3.1370299554
0.8252741920	3.1371348041
0.8253109815	3.1372372553
0.8253469271	3.1373373633
0.8253820480	3.1374351811
0.8254163630	3.1375307607
0.8254498905	3.1376241528
0.8254826485	3.1377154070
0.8255146545	3.1378045719
0.8255459257	3.1378916947
0.8255764788	3.1379768220
0.8256063303	3.1380599990
0.8256354961	3.1381412701
0.8256639919	3.1382206785
0.8256918331	3.1382982668
0.8257190346	3.1383740762
0.8257456110	3.1384481472
0.8257715766	3.1385205195
0.8257969454	3.1385912317
0.8258217311	3.1386603217
0.8258459469	3.1387278264
0.8258696060	3.1387937819
0.8258927210	3.1388582236
0.8259153045	3.1389211861
0.8259373685	3.1389827030
0.8259589251	3.1390428074
0.8259799858	3.1391015315
0.8260005619	3.1391589068
0.8260206647	3.1392149641
0.8260403049	3.1392697337
0.8260594932	3.1393232448
0.8260782398	3.1393755263
0.8260965550	3.1394266062
0.8261144487	3.1394765121
0.8261319304	3.1395252708
0.8261490097	3.1395729086
0.8261656958	3.1396194511
0.8261819978	3.1396649233
0.8261979243	3.1397093499
0.8262134841	3.1397527547
0.8262286856	3.1397951611
0.8262435370	3.1398365921
0.8262580464	3.1398770699
0.8262722215	3.1399166164
0.8262860702	3.1399552530
0.8262995998	3.1399930005
0.8263128177	3.1400298793
0.8263257311	3.1400659094
0.8263383470	3.1401011101
0.8263506722	3.1401355005
0.8263627134	3.1401690993
0.8263744771	3.1402019245
0.8263859697	3.1402339940
0.8263971975	3.1402653250
0.8264081665	3.1402959346
0.8264188827	3.1403258393
0.8264293519	3.1403550553
0.8264395798	3.1403835984
0.8264495719	3.1404114840
0.8264593336	3.1404387273
0.8264688704	3.1404653431
0.8264781872	3.1404913457
0.8264872893	3.1405167492
0.8264961815	3.1405415674
0.8265048687	3.1405658138
0.8265133556	3.1405895015
0.8265216468	3.1406126433
0.8265297468	3.1406352519
0.8265376600	3.1406573394
0.8265453907	3.1406789178
0.8265529432	3.1406999989
0.8265603214	3.1407205942
0.8265675295	3.1407407147
0.8265745714	3.1407603713
0.8265814508	3.1407795749
0.8265881716	3.1407983358
0.8265947373	3.1408166641
0.8266011516	3.1408345699
0.8266074179	3.1408520628
0.8266135397	3.1408691524
0.8266195202	3.1408858480
0.8266253628	3.1409021586
0.8266310706	3.1409180931
0.8266366468	3.1409336601
0.8266420943	3.1409488682
0.8266474161	3.1409637255
0.8266526151	3.1409782401
0.8266576941	3.1409924201
0.8266626560	3.1410062729
0.8266675034	3.1410198063
0.8266722389	3.1410330275
0.8266768652	3.1410459438
0.8266813847	3.1410585621
0.8266858000	3.1410708893
0.8266901133	3.1410829322
0.8266943271	3.1410946973
0.8266984437	3.1411061910
0.8267024653	3.1411174195
0.8267063941	3.1411283889
0.8267102322	3.1411391053
0.8267139817	3.1411495745
0.8267176447	3.1411598021
0.8267212232	3.1411697937
0.8267247190	3.1411795548
0.8267281342	3.1411890907
0.8267314706	3.1411984066
0.8267347300	3.1412075075
0.8267379141	3.1412163984
0.8267410247	3.1412250841
0.8267440636	3.1412335694
0.8267470323	3.1412418589
0.8267499325	3.1412499571
0.8267527657	3.1412578685
0.8267555336	3.1412655972
0.8267582375	3.1412731476
0.8267608791	3.1412805238
0.8267634596	3.1412877297
0.8267659806	3.1412947693
0.8267684434	3.1413016464
0.8267708494	3.1413083649
0.8267731998	3.1413149282
0.8267754960	3.1413213401
0.8267777391	3.1413276040
0.8267799305	3.1413337233
0.8267820713	3.1413397014
0.8267841626	3.1413455415

0.5000000000	3.1415926536
0.5000000000	1.9631388791
0.5058922689	1.9902464947
0.5117168401	2.0167785431
0.5174727033	2.0427433045
0.5231589487	2.0681492349
0.5287747640	2.0930049413
0.5343194312	2.1173191572
0.5397923236	2.1411007204
0.5451929022	2.1643585517
0.5505207132	2.1871016349
0.5557753839	2.2093389980
0.5609566203	2.2310796963
0.5660642030	2.2523327958
0.5710979847	2.2731073582
0.5760578867	2.2934124272
0.5809438958	2.3132570157
0.5857560611	2.3326500937
0.5904944912	2.3516005777
0.5951593509	2.3701173207
0.5997508585	2.3882091035
0.6042692828	2.4058846259
0.6087149404	2.4231525002
0.6130881930	2.4400212435
0.6173894445	2.4564992727
0.6216191387	2.4725948989
0.6257777568	2.4883163225
0.6298658147	2.5036716295
0.6338838612	2.5186687877
0.6378324750	2.5333156441
0.6417122633	2.5476199216
0.6455238592	2.5615892176
0.6492679198	2.5752310019
0.6529451243	2.5885526155
0.6565561722	2.6015612696
0.6601017816	2.6142640448
0.6635826872	2.6266678908
0.6669996387	2.6387796262
0.6703533998	2.6506059388
0.6736447460	2.6621533858
0.6768744634	2.6734283943
0.6800433477	2.6844372622
0.6831522025	2.6951861590
0.6862018383	2.7056811268
0.6891930713	2.7159280814
0.6921267220	2.7259328141
0.6950036148	2.7357009924
0.6978245765	2.7452381621
0.7005904356	2.7545497483
0.7033020212	2.7636410579
0.7059601624	2.7725172803
0.7085656875	2.7811834899
0.7111194231	2.7896446479
0.7136221938	2.7979056037
0.7160748208	2.8059710971
0.7184781223	2.8138457603
0.7208329120	2.8215341196
0.7231399993	2.8290405974
0.7254001882	2.8363695144
0.7276142774	2.8435250911
0.7297830596	2.8505114501
0.7319073209	2.8573326180
0.7339878409	2.8639925272
0.7360253921	2.8704950180
0.7380207395	2.8768438405
0.7399746407	2.8830426562
0.7418878451	2.8890950403
0.7437610942	2.8950044834
0.7455951210	2.9007743933
0.7473906502	2.9064080967
0.7491483976	2.9119088414
0.7508690702	2.9172797976
0.7525533661	2.9225240598
0.7542019742	2.9276446488
0.7558155742	2.9326445130
0.7573948368	2.9375265301
0.7589404231	2.9422935089
0.7604529849	2.9469481909
0.7619331645	2.9514932518
0.7633815949	2.9559313029
0.7647988995	2.9602648929
0.7661856922	2.9644965090
0.7675425775	2.9686285788
0.7688701504	2.9726634714
0.7701689965	2.9766034988
0.7714396918	2.9804509174
0.7726828031	2.9842079294
0.7738988878	2.9878766838
0.7750884940	2.9914592779
0.7762521605	2.9949577585
0.7773904171	2.9983741231
0.7785037842	3.0017103211
0.7795927734	3.0049682550
0.7806578874	3.0081497815
0.7816996197	3.0112567125
0.7827184552	3.0142908164
