manifold_lex_d2_n10_#2991: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#2992: ( - ; 3 )
manifold_lex_d2_n10_#2993: ( - ; 3 )
manifold_lex_d2_n10_#2994: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#2995: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#2996: ( - ; 3 )
manifold_lex_d2_n10_#2997: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#2998: ( - ; 3 )
manifold_lex_d2_n10_#2999: ( - ; 3 )
manifold_lex_d2_n10_#3000: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3001: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3002: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3003: ( - ; 3 )
manifold_lex_d2_n10_#3004: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3005: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3006: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3007: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3008: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3009: ( - ; 3 )
manifold_lex_d2_n10_#3010: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3011: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3012: ( - ; 3 )
manifold_lex_d2_n10_#3013: ( - ; 3 )
manifold_lex_d2_n10_#3014: ( - ; 3 )
manifold_lex_d2_n10_#3015: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3016: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3017: ( - ; 3 )
manifold_lex_d2_n10_#3018: ( - ; 3 )
manifold_lex_d2_n10_#3019: ( - ; 3 )
manifold_lex_d2_n10_#3020: ( - ; 3 )
manifold_lex_d2_n10_#3021: ( - ; 3 )
manifold_lex_d2_n10_#3022: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3023: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3024: ( - ; 3 )
manifold_lex_d2_n10_#3025: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3026: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3027: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3028: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3029: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3030: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3031: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3032: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3033: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3034: ( - ; 3 )
manifold_lex_d2_n10_#3035: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3036: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3037: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3038: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3039: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3040: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3041: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3042: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3043: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3044: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3045: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3046: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3047: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3048: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3049: ( - ; 3 )
manifold_lex_d2_n10_#3050: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3051: ( - ; 3 )
manifold_lex_d2_n10_#3052: ( - ; 3 )
manifold_lex_d2_n10_#3053: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3054: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3055: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3056: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3057: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3058: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3059: ( - ; 3 )
manifold_lex_d2_n10_#3060: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3061: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3062: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3063: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3064: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3065: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3066: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3067: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3068: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3069: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3070: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3071: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3072: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3073: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3074: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3075: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3076: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3077: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3078: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3079: ( - ; 3 )
manifold_lex_d2_n10_#3080: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3081: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3082: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3083: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3084: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3085: ( - ; 3 )
manifold_lex_d2_n10_#3086: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3087: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3088: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3089: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3090: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3091: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3092: ( - ; 3 )
manifold_lex_d2_n10_#3093: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3094: ( - ; 3 )
manifold_lex_d2_n10_#3095: ( - ; 3 )
manifold_lex_d2_n10_#3096: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3097: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3098: ( - ; 3 )
manifold_lex_d2_n10_#3099: ( - ; 3 )
manifold_lex_d2_n10_#3100: ( - ; 3 )
manifold_lex_d2_n10_#3101: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3102: ( - ; 3 )
manifold_lex_d2_n10_#3103: ( - ; 3 )
manifold_lex_d2_n10_#3104: ( - ; 3 )
manifold_lex_d2_n10_#3105: ( - ; 3 )
manifold_lex_d2_n10_#3106: ( - ; 3 )
manifold_lex_d2_n10_#3107: ( - ; 3 )
manifold_lex_d2_n10_#3108: ( - ; 3 )
manifold_lex_d2_n10_#3109: ( - ; 3 )
manifold_lex_d2_n10_#3110: ( - ; 3 )
manifold_lex_d2_n10_#3111: ( - ; 3 )
manifold_lex_d2_n10_#3112: ( - ; 3 )
manifold_lex_d2_n10_#3113: ( - ; 3 )
manifold_lex_d2_n10_#3114: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3115: ( - ; 3 )
manifold_lex_d2_n10_#3116: ( - ; 3 )
manifold_lex_d2_n10_#3117: ( - ; 3 )
manifold_lex_d2_n10_#3118: ( - ; 3 )
manifold_lex_d2_n10_#3119: ( - ; 3 )
manifold_lex_d2_n10_#3120: ( - ; 3 )
manifold_lex_d2_n10_#3121: ( - ; 3 )
manifold_lex_d2_n10_#3122: ( - ; 3 )
manifold_lex_d2_n10_#3123: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3124: ( - ; 3 )
manifold_lex_d2_n10_#3125: ( - ; 3 )
manifold_lex_d2_n10_#3126: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3127: ( - ; 3 )
manifold_lex_d2_n10_#3128: ( - ; 3 )
manifold_lex_d2_n10_#3129: ( - ; 3 )
manifold_lex_d2_n10_#3130: ( - ; 3 )
manifold_lex_d2_n10_#3131: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3132: ( - ; 3 )
manifold_lex_d2_n10_#3133: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3134: ( - ; 3 )
manifold_lex_d2_n10_#3135: ( - ; 3 )
manifold_lex_d2_n10_#3136: ( - ; 3 )
manifold_lex_d2_n10_#3137: ( - ; 3 )
manifold_lex_d2_n10_#3138: ( - ; 3 )
manifold_lex_d2_n10_#3139: ( - ; 3 )
manifold_lex_d2_n10_#3140: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3141: ( - ; 3 )
manifold_lex_d2_n10_#3142: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3143: ( - ; 3 )
manifold_lex_d2_n10_#3144: ( - ; 3 )
manifold_lex_d2_n10_#3145: ( - ; 3 )
manifold_lex_d2_n10_#3146: ( - ; 3 )
manifold_lex_d2_n10_#3147: ( - ; 3 )
manifold_lex_d2_n10_#3148: ( - ; 3 )
manifold_lex_d2_n10_#3149: ( - ; 3 )
manifold_lex_d2_n10_#3150: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3151: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3152: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3153: ( - ; 3 )
manifold_lex_d2_n10_#3154: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3155: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3156: ( - ; 3 )
manifold_lex_d2_n10_#3157: ( - ; 3 )
manifold_lex_d2_n10_#3158: ( - ; 3 )
manifold_lex_d2_n10_#3159: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3160: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3161: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3162: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3163: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3164: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3165: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3166: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3167: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3168: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3169: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3170: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3171: ( - ; 3 )
manifold_lex_d2_n10_#3172: ( - ; 3 )
manifold_lex_d2_n10_#3173: ( - ; 3 )
manifold_lex_d2_n10_#3174: ( - ; 3 )
manifold_lex_d2_n10_#3175: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3176: ( - ; 3 )
manifold_lex_d2_n10_#3177: ( - ; 3 )
manifold_lex_d2_n10_#3178: ( - ; 3 )
manifold_lex_d2_n10_#3179: ( - ; 3 )
manifold_lex_d2_n10_#3180: ( - ; 3 )
manifold_lex_d2_n10_#3181: ( - ; 3 )
manifold_lex_d2_n10_#3182: ( - ; 3 )
manifold_lex_d2_n10_#3183: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3184: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3185: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3186: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3187: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3188: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3189: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3190: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3191: ( - ; 3 )
manifold_lex_d2_n10_#3192: ( - ; 3 )
manifold_lex_d2_n10_#3193: ( - ; 3 )
manifold_lex_d2_n10_#3194: ( - ; 3 )
manifold_lex_d2_n10_#3195: ( - ; 3 )
manifold_lex_d2_n10_#3196: ( - ; 3 )
manifold_lex_d2_n10_#3197: ( - ; 3 )
manifold_lex_d2_n10_#3198: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3199: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3200: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3201: ( - ; 3 )
manifold_lex_d2_n10_#3202: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3203: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3204: ( - ; 3 )
manifold_lex_d2_n10_#3205: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3206: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3207: ( - ; 3 )
manifold_lex_d2_n10_#3208: ( - ; 3 )
manifold_lex_d2_n10_#3209: ( - ; 3 )
manifold_lex_d2_n10_#3210: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3211: ( - ; 3 )
manifold_lex_d2_n10_#3212: ( - ; 3 )
manifold_lex_d2_n10_#3213: ( - ; 3 )
manifold_lex_d2_n10_#3214: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3215: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3216: ( - ; 3 )
manifold_lex_d2_n10_#3217: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3218: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3219: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3220: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3221: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3222: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3223: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3224: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3225: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3226: ( - ; 3 )
manifold_lex_d2_n10_#3227: ( - ; 3 )
manifold_lex_d2_n10_#3228: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3229: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3230: ( - ; 3 )
manifold_lex_d2_n10_#3231: ( - ; 3 )
manifold_lex_d2_n10_#3232: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3233: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3234: ( - ; 3 )
manifold_lex_d2_n10_#3235: ( - ; 3 )
manifold_lex_d2_n10_#3236: ( - ; 3 )
manifold_lex_d2_n10_#3237: ( - ; 3 )
manifold_lex_d2_n10_#3238: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3239: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3240: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3241: ( - ; 3 )
manifold_lex_d2_n10_#3242: ( - ; 3 )
manifold_lex_d2_n10_#3243: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3244: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3245: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3246: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3247: ( - ; 3 )
manifold_lex_d2_n10_#3248: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3249: ( - ; 3 )
manifold_lex_d2_n10_#3250: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3251: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3252: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3253: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3254: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3255: ( - ; 3 )
manifold_lex_d2_n10_#3256: ( - ; 3 )
manifold_lex_d2_n10_#3257: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3258: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3259: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3260: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3261: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3262: ( - ; 3 )
manifold_lex_d2_n10_#3263: ( - ; 3 )
manifold_lex_d2_n10_#3264: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3265: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3266: ( - ; 3 )
manifold_lex_d2_n10_#3267: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3268: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3269: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3270: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3271: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3272: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3273: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3274: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3275: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3276: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3277: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3278: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3279: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3280: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3281: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3282: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3283: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3284: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3285: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3286: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3287: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3288: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3289: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3290: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3291: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3292: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3293: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3294: ( - ; 3 )
manifold_lex_d2_n10_#3295: ( - ; 3 )
manifold_lex_d2_n10_#3296: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3297: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3298: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3299: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3300: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3301: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3302: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3303: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3304: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3305: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3306: ( - ; 1 ) = RP^2
manifold_lex_d2_n10_#3307: ( - ; 3 )
manifold_lex_d2_n10_#3308: ( - ; 3 )
manifold_lex_d2_n10_#3309: ( - ; 3 )
manifold_lex_d2_n10_#3310: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3311: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3312: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3313: ( - ; 3 )
manifold_lex_d2_n10_#3314: ( - ; 3 )
manifold_lex_d2_n10_#3315: ( - ; 3 )
manifold_lex_d2_n10_#3316: ( - ; 3 )
manifold_lex_d2_n10_#3317: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3318: ( - ; 3 )
manifold_lex_d2_n10_#3319: ( - ; 3 )
manifold_lex_d2_n10_#3320: ( - ; 3 )
manifold_lex_d2_n10_#3321: ( - ; 3 )
manifold_lex_d2_n10_#3322: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3323: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3324: ( - ; 3 )
manifold_lex_d2_n10_#3325: ( - ; 3 )
manifold_lex_d2_n10_#3326: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3327: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3328: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3329: ( - ; 3 )
manifold_lex_d2_n10_#3330: ( - ; 3 )
manifold_lex_d2_n10_#3331: ( - ; 3 )
manifold_lex_d2_n10_#3332: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3333: ( - ; 3 )
manifold_lex_d2_n10_#3334: ( - ; 3 )
manifold_lex_d2_n10_#3335: ( - ; 3 )
manifold_lex_d2_n10_#3336: ( - ; 3 )
manifold_lex_d2_n10_#3337: ( - ; 3 )
manifold_lex_d2_n10_#3338: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3339: ( - ; 3 )
manifold_lex_d2_n10_#3340: ( - ; 3 )
manifold_lex_d2_n10_#3341: ( - ; 3 )
manifold_lex_d2_n10_#3342: ( - ; 3 )
manifold_lex_d2_n10_#3343: ( - ; 3 )
manifold_lex_d2_n10_#3344: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3345: ( - ; 4 )
manifold_lex_d2_n10_#3346: ( - ; 3 )
manifold_lex_d2_n10_#3347: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3348: ( - ; 3 )
manifold_lex_d2_n10_#3349: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3350: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3351: ( - ; 3 )
manifold_lex_d2_n10_#3352: ( - ; 3 )
manifold_lex_d2_n10_#3353: ( - ; 3 )
manifold_lex_d2_n10_#3354: ( - ; 4 )
manifold_lex_d2_n10_#3355: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3356: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3357: ( - ; 3 )
manifold_lex_d2_n10_#3358: ( - ; 3 )
manifold_lex_d2_n10_#3359: ( - ; 3 )
manifold_lex_d2_n10_#3360: ( - ; 3 )
manifold_lex_d2_n10_#3361: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3362: ( - ; 3 )
manifold_lex_d2_n10_#3363: ( - ; 3 )
manifold_lex_d2_n10_#3364: ( - ; 3 )
manifold_lex_d2_n10_#3365: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3366: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3367: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3368: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3369: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3370: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3371: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3372: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3373: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3374: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3375: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3376: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3377: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3378: ( - ; 3 )
manifold_lex_d2_n10_#3379: ( - ; 3 )
manifold_lex_d2_n10_#3380: ( - ; 3 )
manifold_lex_d2_n10_#3381: ( - ; 3 )
manifold_lex_d2_n10_#3382: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3383: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3384: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3385: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3386: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3387: ( - ; 3 )
manifold_lex_d2_n10_#3388: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3389: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3390: ( - ; 3 )
manifold_lex_d2_n10_#3391: ( - ; 3 )
manifold_lex_d2_n10_#3392: ( - ; 3 )
manifold_lex_d2_n10_#3393: ( - ; 3 )
manifold_lex_d2_n10_#3394: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3395: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3396: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3397: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3398: ( - ; 3 )
manifold_lex_d2_n10_#3399: ( - ; 4 )
manifold_lex_d2_n10_#3400: ( - ; 3 )
manifold_lex_d2_n10_#3401: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3402: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3403: ( - ; 3 )
manifold_lex_d2_n10_#3404: ( - ; 3 )
manifold_lex_d2_n10_#3405: ( - ; 3 )
manifold_lex_d2_n10_#3406: ( - ; 4 )
manifold_lex_d2_n10_#3407: ( - ; 3 )
manifold_lex_d2_n10_#3408: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3409: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3410: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3411: ( - ; 3 )
manifold_lex_d2_n10_#3412: ( - ; 3 )
manifold_lex_d2_n10_#3413: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3414: ( - ; 3 )
manifold_lex_d2_n10_#3415: ( - ; 3 )
manifold_lex_d2_n10_#3416: ( - ; 3 )
manifold_lex_d2_n10_#3417: ( - ; 3 )
manifold_lex_d2_n10_#3418: ( - ; 3 )
manifold_lex_d2_n10_#3419: ( - ; 3 )
manifold_lex_d2_n10_#3420: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3421: ( - ; 4 )
manifold_lex_d2_n10_#3422: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3423: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3424: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3425: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3426: ( - ; 3 )
manifold_lex_d2_n10_#3427: ( - ; 3 )
manifold_lex_d2_n10_#3428: ( - ; 3 )
manifold_lex_d2_n10_#3429: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3430: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3431: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3432: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3433: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3434: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3435: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3436: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3437: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#3438: ( - ; 3 )
manifold_lex_d2_n10_#3439: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#3440: ( - ; 3 )
