30	-0.312279	-0.0281668	-0.59104	0.782745	0.0872224	-0.122435	-0.150744	-0.375667	0.710365
31	-0.303532	-0.0263182	-0.570908	0.756959	0.0857391	-0.119956	-0.146183	-0.361238	0.685437
32	-0.294978	-0.0245564	-0.551463	0.731976	0.0842429	-0.117473	-0.141746	-0.34737	0.661368
33	-0.286617	-0.0228787	-0.532683	0.707775	0.0827368	-0.11499	-0.137431	-0.334042	0.638129
34	-0.278448	-0.0212824	-0.514545	0.684336	0.0812233	-0.112512	-0.133235	-0.321233	0.615696
35	-0.270469	-0.0197647	-0.497026	0.661637	0.0797049	-0.110043	-0.129156	-0.308923	0.59404
36	-0.26268	-0.0183229	-0.480107	0.639659	0.0781839	-0.107587	-0.125191	-0.297093	0.573138
37	-0.255078	-0.0169542	-0.463766	0.61838	0.0766626	-0.105147	-0.121338	-0.285724	0.552965
38	-0.247661	-0.015656	-0.447984	0.597781	0.075143	-0.102726	-0.117594	-0.274798	0.533496
39	-0.240428	-0.0144257	-0.432742	0.577843	0.073627	-0.100327	-0.113957	-0.264298	0.514707
40	-0.233375	-0.0132605	-0.41802	0.558546	0.0721165	-0.0979517	-0.110424	-0.254208	0.496577
41	-0.226501	-0.0121579	-0.403802	0.539872	0.0706131	-0.0956032	-0.106993	-0.24451	0.479083
42	-0.219803	-0.0111154	-0.39007	0.521803	0.0691184	-0.0932832	-0.103662	-0.23519	0.462203
43	-0.213278	-0.0101305	-0.376807	0.50432	0.0676339	-0.0909934	-0.100428	-0.226234	0.445916
44	-0.206923	-0.00920075	-0.363997	0.487406	0.0661608	-0.0887353	-0.0972878	-0.217626	0.430203
45	-0.200736	-0.00832386	-0.351624	0.471043	0.0647005	-0.0865104	-0.0942402	-0.209353	0.415044
46	-0.194712	-0.00749749	-0.339675	0.455216	0.063254	-0.0843198	-0.0912826	-0.201401	0.400418
47	-0.188851	-0.00671942	-0.328133	0.439907	0.0618225	-0.0821645	-0.0884126	-0.193759	0.386309
48	-0.183147	-0.00598749	-0.316985	0.425102	0.0604068	-0.0800454	-0.085628	-0.186414	0.372698
49	-0.177599	-0.00529959	-0.306217	0.410783	0.0590078	-0.0779632	-0.0829264	-0.179354	0.359568
50	-0.172203	-0.00465368	-0.295817	0.396937	0.0576264	-0.0759185	-0.0803057	-0.172568	0.346902
51	-0.166955	-0.00404782	-0.285772	0.383548	0.0562632	-0.0739118	-0.0777638	-0.166044	0.334684
52	-0.161854	-0.00348008	-0.276069	0.370602	0.0549188	-0.0719435	-0.0752985	-0.159774	0.322899
53	-0.156895	-0.00294864	-0.266697	0.358085	0.0535938	-0.0700137	-0.0729078	-0.153746	0.31153
54	-0.152075	-0.00245173	-0.257644	0.345983	0.0522888	-0.0681228	-0.0705895	-0.147952	0.300563
55	-0.147392	-0.00198764	-0.2489	0.334284	0.0510041	-0.0662707	-0.0683418	-0.142381	0.289985
56	-0.142842	-0.00155474	-0.240453	0.322975	0.0497401	-0.0644576	-0.0661626	-0.137026	0.279782
57	-0.138422	-0.00115145	-0.232295	0.312042	0.0484971	-0.0626833	-0.0640501	-0.131877	0.26994
58	-0.134129	-0.000776248	-0.224414	0.301474	0.0472755	-0.0609476	-0.0620023	-0.126927	0.260446
59	-0.12996	-0.000427687	-0.216801	0.29126	0.0460753	-0.0592505	-0.0600174	-0.122167	0.251289
60	-0.125912	-0.000104368	-0.209447	0.281387	0.0448968	-0.0575917	-0.0580937	-0.117591	0.242456
61	-0.121982	0.000195046	-0.202344	0.271845	0.0437402	-0.0559709	-0.0562294	-0.11319	0.233935
62	-0.118166	0.000471836	-0.195482	0.262623	0.0426054	-0.0543877	-0.0544228	-0.108958	0.225717
63	-0.114463	0.00072723	-0.188853	0.25371	0.0414926	-0.0528419	-0.0526722	-0.104889	0.217789
64	-0.11087	0.000962401	-0.18245	0.245097	0.0404017	-0.0513329	-0.0509761	-0.100975	0.210143
65	-0.107382	0.00117847	-0.176264	0.236773	0.0393327	-0.0498604	-0.0493327	-0.0972117	0.202767
66	-0.103998	0.00137651	-0.170289	0.22873	0.0382857	-0.0484238	-0.0477406	-0.093592	0.195652
67	-0.100716	0.00155755	-0.164516	0.220957	0.0372604	-0.0470228	-0.0461983	-0.0901105	0.188788
68	-0.097531	0.00172256	-0.15894	0.213446	0.0362568	-0.0456567	-0.0447044	-0.086762	0.182168
69	-0.094442	0.00187248	-0.153553	0.206189	0.0352748	-0.0443251	-0.0432572	-0.0835411	0.175782
70	-0.0914462	0.00200819	-0.148348	0.199176	0.0343142	-0.0430274	-0.0418556	-0.0804428	0.169622
71	-0.0885408	0.00213053	-0.143321	0.192401	0.0333749	-0.041763	-0.0404981	-0.0774624	0.163679
72	-0.0857235	0.00224033	-0.138464	0.185854	0.0324566	-0.0405313	-0.0391834	-0.0745953	0.157947
73	-0.0829919	0.00233833	-0.133772	0.179529	0.0315591	-0.0393319	-0.0379103	-0.071837	0.152417
74	-0.0803435	0.00242528	-0.129239	0.173417	0.0306823	-0.038164	-0.0366774	-0.0691833	0.147082
75	-0.077776	0.00250186	-0.12486	0.167513	0.0298258	-0.0370272	-0.0354835	-0.0666302	0.141936
76	-0.0752873	0.00256873	-0.12063	0.161809	0.0289894	-0.0359207	-0.0343276	-0.0641736	0.136972
77	-0.072875	0.00262652	-0.116543	0.156298	0.028173	-0.034844	-0.0332084	-0.0618099	0.132183
78	-0.070537	0.00267582	-0.112594	0.150973	0.0273761	-0.0337965	-0.0321248	-0.0595354	0.127563
79	-0.0682711	0.0027172	-0.108779	0.145829	0.0265985	-0.0327775	-0.0310757	-0.0573467	0.123105
80	-0.0660754	0.00275118	-0.105094	0.14086	0.02584	-0.0317865	-0.0300601	-0.0552405	0.118805
81	-0.0639478	0.00277828	-0.101534	0.13606	0.0251002	-0.0308228	-0.029077	-0.0532135	0.114657
82	-0.0618863	0.00279897	-0.098094	0.131422	0.0243788	-0.0298859	-0.0281253	-0.0512628	0.110654
83	-0.0598889	0.00281371	-0.0947709	0.126942	0.0236755	-0.0289752	-0.027204	-0.0493853	0.106793
84	-0.057954	0.00282293	-0.0915603	0.122614	0.0229901	-0.02809	-0.0263123	-0.0475782	0.103067
85	-0.0560795	0.00282702	-0.0884585	0.118434	0.0223221	-0.0272297	-0.0254493	-0.0458388	0.0994731
86	-0.0542637	0.00282638	-0.0854619	0.114395	0.0216713	-0.0263939	-0.024614	-0.0441646	0.0960052
87	-0.0525049	0.00282137	-0.0825667	0.110494	0.0210374	-0.0255818	-0.0238055	-0.0425529	0.0926593
88	-0.0508015	0.00281232	-0.0797696	0.106725	0.02042	-0.024793	-0.0230231	-0.0410015	0.089431
89	-0.0491517	0.00279957	-0.0770673	0.103085	0.0198188	-0.0240269	-0.0222659	-0.0395079	0.0863162
90	-0.0475539	0.00278341	-0.0744565	0.0995687	0.0192335	-0.0232828	-0.0215332	-0.03807	0.0833108
91	-0.0460067	0.00276412	-0.0719341	0.096172	0.0186638	-0.0225603	-0.0208241	-0.0366857	0.080411
92	-0.0445084	0.00274199	-0.0694971	0.092891	0.0181093	-0.0218589	-0.020138	-0.0353528	0.077613
93	-0.0430576	0.00271726	-0.0671427	0.0897217	0.0175698	-0.0211779	-0.0194741	-0.0340695	0.0749131
94	-0.041653	0.00269016	-0.064868	0.0866604	0.0170448	-0.0205169	-0.0188317	-0.0328338	0.072308
95	-0.0402929	0.00266094	-0.0626703	0.0837033	0.0165342	-0.0198753	-0.0182101	-0.031644	0.0697942
96	-0.0389762	0.00262979	-0.060547	0.0808471	0.0160375	-0.0192527	-0.0176087	-0.0304982	0.0673685
97	-0.0377015	0.00259691	-0.0584957	0.0780881	0.0155545	-0.0186485	-0.0170269	-0.0293948	0.0650278
98	-0.0364675	0.00256249	-0.0565137	0.0754232	0.0150849	-0.0180623	-0.016464	-0.0283322	0.0627691
99	-0.035273	0.0025267	-0.0545989	0.0728492	0.0146283	-0.0174935	-0.0159194	-0.0273088	0.0605895
100	-0.0341168	0.00248971	-0.052749	0.0703629	0.0141845	-0.0169418	-0.0153925	-0.0263232	0.0584862
101	-0.0329976	0.00245166	-0.0509616	0.0679614	0.0137531	-0.0164066	-0.0148829	-0.025374	0.0564564
102	-0.0319143	0.00241269	-0.0492348	0.0656418	0.0133339	-0.0158875	-0.0143898	-0.0244596	0.0544977
103	-0.0308659	0.00237295	-0.0475664	0.0634014	0.0129265	-0.0153841	-0.0139129	-0.0235789	0.0526074
104	-0.0298512	0.00233255	-0.0459545	0.0612373	0.0125307	-0.0148959	-0.0134515	-0.0227306	0.0507832
105	-0.0288692	0.00229161	-0.0443972	0.0591471	0.0121462	-0.0144226	-0.0130052	-0.0219135	0.0490228
106	-0.0279188	0.00225023	-0.0428926	0.0571282	0.0117727	-0.0139636	-0.0125736	-0.0211263	0.0473238
107	-0.0269992	0.00220851	-0.041439	0.0551781	0.01141	-0.0135186	-0.0121561	-0.0203679	0.0456841
108	-0.0261093	0.00216656	-0.0400346	0.0532946	0.0110577	-0.0130873	-0.0117522	-0.0196373	0.0441017
109	-0.0252482	0.00212444	-0.0386777	0.0514754	0.0107157	-0.0126691	-0.0113616	-0.0189334	0.0425745
110	-0.0244149	0.00208225	-0.0373668	0.0497183	0.0103836	-0.0122638	-0.0109839	-0.0182553	0.0411005
111	-0.0236087	0.00204005	-0.0361002	0.0480211	0.0100612	-0.0118709	-0.0106185	-0.0176019	0.0396779
112	-0.0228287	0.00199791	-0.0348765	0.0463819	0.00974822	-0.0114902	-0.0102651	-0.0169723	0.0383049
113	-0.022074	0.0019559	-0.0336943	0.0447986	0.00944444	-0.0111213	-0.00992341	-0.0163657	0.0369798
114	-0.0213439	0.00191407	-0.0325521	0.0432694	0.00914962	-0.0107638	-0.00959292	-0.0157812	0.0357008
115	-0.0206375	0.00187247	-0.0314486	0.0417924	0.00886351	-0.0104174	-0.00927331	-0.0152179	0.0344663
116	-0.0199541	0.00183115	-0.0303824	0.0403658	0.00858589	-0.0100817	-0.00896423	-0.0146751	0.0332748
117	-0.019293	0.00179017	-0.0293524	0.0389879	0.00831652	-0.00975653	-0.00866534	-0.0141521	0.0321248
118	-0.0186535	0.00174954	-0.0283572	0.037657	0.00805519	-0.0094415	-0.00837631	-0.013648	0.0310148
119	-0.0180349	0.00170932	-0.0273957	0.0363716	0.00780168	-0.00913633	-0.00809682	-0.0131621	0.0299433
120	-0.0174365	0.00166954	-0.0264668	0.0351301	0.00755577	-0.00884072	-0.00782656	-0.0126939	0.0289091
121	-0.0168577	0.00163021	-0.0255694	0.0339309	0.00731725	-0.00855439	-0.00756523	-0.0122426	0.0279109
122	-0.0162978	0.00159138	-0.0247023	0.0327727	0.00708593	-0.00827707	-0.00731254	-0.0118076	0.0269473
123	-0.0157563	0.00155307	-0.0238646	0.0316541	0.0068616	-0.00800848	-0.00706821	-0.0113884	0.0260172
124	-0.0152325	0.00151528	-0.0230553	0.0305736	0.00664406	-0.00774836	-0.00683196	-0.0109843	0.0251194
125	-0.0147259	0.00147806	-0.0222734	0.02953	0.00643314	-0.00749646	-0.00660354	-0.0105947	0.0242528
126	-0.014236	0.0014414	-0.021518	0.0285221	0.00622863	-0.00725254	-0.00638268	-0.0102192	0.0234162
127	-0.0137621	0.00140532	-0.0207881	0.0275486	0.00603037	-0.00701634	-0.00616914	-0.00985727	0.0226087
128	-0.0133038	0.00136985	-0.020083	0.0266083	0.00583817	-0.00678765	-0.00596268	-0.00950832	0.0218292
129	-0.0128606	0.00133497	-0.0194018	0.0257002	0.00565187	-0.00656622	-0.00576307	-0.00917192	0.0210766
130	-0.012432	0.00130072	-0.0187437	0.024823	0.00547128	-0.00635184	-0.00557009	-0.0088476	0.0203502
131	-0.0120176	0.00126708	-0.0181078	0.0239758	0.00529626	-0.00614429	-0.00538352	-0.00853493	0.019649
132	-0.0116167	0.00123406	-0.0174935	0.0231576	0.00512663	-0.00594337	-0.00520314	-0.00823348	0.018972
133	-0.0112291	0.00120168	-0.0169	0.0223672	0.00496225	-0.00574887	-0.00502876	-0.00794284	0.0183185
134	-0.0108543	0.00116993	-0.0163267	0.0216039	0.00480296	-0.00556059	-0.00486017	-0.00766261	0.0176876
135	-0.0104919	0.00113881	-0.0157727	0.0208666	0.0046486	-0.00537835	-0.0046972	-0.00739241	0.0170786
136	-0.0101415	0.00110833	-0.0152376	0.0201545	0.00449905	-0.00520195	-0.00453964	-0.00713187	0.0164906
137	-0.0098026	0.00107847	-0.0147205	0.0194667	0.00435416	-0.00503121	-0.00438733	-0.00688065	0.015923
138	-0.00947495	0.00104925	-0.014221	0.0188024	0.00421378	-0.00486597	-0.0042401	-0.0066384	0.015375
139	-0.00915815	0.00102066	-0.0137384	0.0181608	0.00407779	-0.00470604	-0.00409777	-0.00640481	0.0148459
140	-0.00885183	0.000992684	-0.0132722	0.0175411	0.00394606	-0.00455127	-0.00396018	-0.00617954	0.0143352
141	-0.00855567	0.000965332	-0.0128218	0.0169425	0.00381846	-0.00440149	-0.00382718	-0.00596231	0.0138421
142	-0.00826932	0.000938595	-0.0123866	0.0163644	0.00369486	-0.00425655	-0.00369861	-0.00575281	0.013366
143	-0.00799248	0.000912467	-0.0119662	0.015806	0.00357516	-0.00411629	-0.00357434	-0.00555077	0.0129064
144	-0.00772481	0.000886941	-0.0115601	0.0152667	0.00345922	-0.00398058	-0.00345421	-0.00535592	0.0124627
145	-0.00746604	0.000862012	-0.0111677	0.0147458	0.00334695	-0.00384926	-0.0033381	-0.005168	0.0120343
146	-0.00721586	0.000837673	-0.0107886	0.0142427	0.00323822	-0.00372219	-0.00322586	-0.00498676	0.0116207
147	-0.00697399	0.000813915	-0.0104224	0.0137568	0.00313293	-0.00359925	-0.00311737	-0.00481195	0.0112213
148	-0.00674017	0.000790732	-0.0100686	0.0132874	0.00303098	-0.0034803	-0.00301251	-0.00464335	0.0108358
149	-0.00651412	0.000768114	-0.00972676	0.0128341	0.00293226	-0.00336523	-0.00291116	-0.00448072	0.0104635
150	-0.00629559	0.000746055	-0.00939654	0.0123963	0.00283668	-0.00325389	-0.00281319	-0.00432387	0.0101041
151	-0.00608434	0.000724544	-0.00907752	0.0119733	0.00274414	-0.00314618	-0.00271851	-0.00417256	0.00975708
152	-0.00588012	0.000703574	-0.00876932	0.0115649	0.00265455	-0.00304199	-0.00262699	-0.00402662	0.00942202
153	-0.00568271	0.000683135	-0.00847157	0.0111704	0.00256782	-0.00294119	-0.00253853	-0.00388583	0.00909852
154	-0.00549188	0.000663218	-0.00818392	0.0107893	0.00248386	-0.00284368	-0.00245304	-0.00375003	0.00878616
155	-0.00530741	0.000643813	-0.00790602	0.0104213	0.00240258	-0.00274936	-0.00237041	-0.00361903	0.00848457
156	-0.00512909	0.000624913	-0.00763755	0.0100658	0.00232391	-0.00265813	-0.00229055	-0.00349265	0.00819337
157	-0.00495672	0.000606506	-0.00737819	0.00972242	0.00224776	-0.00256988	-0.00221336	-0.00337074	0.00791221
158	-0.00479011	0.000588584	-0.00712763	0.00939079	0.00217405	-0.00248452	-0.00213876	-0.00325312	0.00764072
159	-0.00462906	0.000571138	-0.00688557	0.00907048	0.00210271	-0.00240196	-0.00206667	-0.00313966	0.00737859
160	-0.00447339	0.000554156	-0.00665172	0.0087611	0.00203366	-0.00232211	-0.00199699	-0.00303019	0.00712547
161	-0.00432292	0.000537631	-0.0064258	0.00846228	0.00196684	-0.00224487	-0.00192965	-0.00292458	0.00688108
162	-0.00417748	0.000521552	-0.00620755	0.00817365	0.00190217	-0.00217018	-0.00186457	-0.00282269	0.00664509
163	-0.0040369	0.00050591	-0.0059967	0.00789488	0.00183959	-0.00209794	-0.00180168	-0.00272438	0.00641722
164	-0.00390103	0.000490696	-0.00579301	0.00762562	0.00177903	-0.00202808	-0.00174089	-0.00262953	0.0061972
165	-0.0037697	0.0004759	-0.00559623	0.00736555	0.00172043	-0.00196051	-0.00168215	-0.00253802	0.00598474
166	-0.00364277	0.000461513	-0.00540613	0.00711436	0.00166372	-0.00189517	-0.00162538	-0.00244972	0.00577959
167	-0.00352009	0.000447525	-0.00522248	0.00687173	0.00160885	-0.00183199	-0.00157052	-0.00236452	0.00558149
168	-0.00340152	0.000433928	-0.00504507	0.00663739	0.00155576	-0.00177088	-0.0015175	-0.00228232	0.0053902
169	-0.00328691	0.000420712	-0.00487367	0.00641104	0.00150439	-0.0017118	-0.00146627	-0.00220299	0.00520549
170	-0.00317615	0.000407869	-0.00470809	0.00619242	0.00145469	-0.00165466	-0.00141675	-0.00212645	0.00502713
171	-0.00306911	0.000395389	-0.00454814	0.00598126	0.00140661	-0.00159941	-0.0013689	-0.0020526	0.0048549
172	-0.00296565	0.000383264	-0.00439361	0.0057773	0.00136009	-0.00154599	-0.00132267	-0.00198133	0.00468859
173	-0.00286566	0.000371486	-0.00424433	0.0055803	0.00131509	-0.00149433	-0.00127798	-0.00191256	0.00452799
174	-0.00276902	0.000360045	-0.00410011	0.00539002	0.00127155	-0.00144438	-0.0012348	-0.00184619	0.0043729
175	-0.00267563	0.000348933	-0.00396079	0.00520623	0.00122943	-0.00139609	-0.00119308	-0.00178215	0.00422314
176	-0.00258538	0.000338143	-0.00382621	0.00502872	0.00118869	-0.0013494	-0.00115276	-0.00172035	0.00407853
177	-0.00249815	0.000327666	-0.00369619	0.00485725	0.00114928	-0.00130425	-0.00111379	-0.0016607	0.00393888
178	-0.00241385	0.000317494	-0.00357058	0.00469164	0.00111116	-0.0012606	-0.00107614	-0.00160315	0.00380403
179	-0.00233239	0.000307619	-0.00344924	0.00453168	0.00107428	-0.0012184	-0.00103976	-0.0015476	0.0036738
180	-0.00225366	0.000298034	-0.00333202	0.00437718	0.00103862	-0.00117759	-0.0010046	-0.00149399	0.00354804
181	-0.00217757	0.00028873	-0.00321878	0.00422794	0.00100412	-0.00113815	-0.000970631	-0.00144226	0.0034266
182	-0.00210405	0.000279702	-0.00310939	0.0040838	0.000970748	-0.00110001	-0.000937803	-0.00139233	0.00330933
183	-0.002033	0.00027094	-0.00300371	0.00394458	0.000938475	-0.00106314	-0.000906082	-0.00134414	0.00319608
184	-0.00196433	0.000262439	-0.00290162	0.0038101	0.000907262	-0.0010275	-0.000875431	-0.00129763	0.00308671
185	-0.00189798	0.000254192	-0.002803	0.00368021	0.000877074	-0.000993038	-0.000845813	-0.00125274	0.0029811
186	-0.00183386	0.00024619	-0.00270772	0.00355475	0.000847878	-0.000959726	-0.000817194	-0.00120942	0.0028791
187	-0.00177189	0.000238429	-0.00261569	0.00343357	0.000819643	-0.000927523	-0.000789541	-0.00116761	0.00278061
188	-0.00171202	0.0002309	-0.00252677	0.00331652	0.000792338	-0.000896393	-0.00076282	-0.00112725	0.00268549
189	-0.00165415	0.000223599	-0.00244088	0.00320346	0.000765932	-0.0008663	-0.000737001	-0.00108829	0.00259364
190	-0.00159824	0.000216518	-0.00235791	0.00309426	0.000740396	-0.00083721	-0.000712054	-0.00105069	0.00250493
191	-0.00154421	0.000209652	-0.00227775	0.00298879	0.000715702	-0.000809089	-0.000687948	-0.0010144	0.00241926
192	-0.001492	0.000202994	-0.00220032	0.00288691	0.000691824	-0.000781907	-0.000664656	-0.000979372	0.00233653
193	-0.00144155	0.000196539	-0.00212552	0.00278851	0.000668733	-0.000755632	-0.000642151	-0.00094556	0.00225663
194	-0.0013928	0.00019028	-0.00205326	0.00269346	0.000646405	-0.000730233	-0.000620405	-0.000912923	0.00217947
195	-0.00134569	0.000184213	-0.00198345	0.00260165	0.000624816	-0.000705683	-0.000599394	-0.000881419	0.00210496
196	-0.00130017	0.000178332	-0.00191602	0.00251298	0.00060394	-0.000681953	-0.000579093	-0.000851009	0.00203299
197	-0.00125618	0.000172632	-0.00185088	0.00242732	0.000583755	-0.000659015	-0.000559477	-0.000821654	0.0019635
198	-0.00121368	0.000167107	-0.00178795	0.00234459	0.000564238	-0.000636845	-0.000540525	-0.000793318	0.00189638
199	-0.00117261	0.000161753	-0.00172716	0.00226468	0.000545368	-0.000615416	-0.000522212	-0.000765965	0.00183156
200	-0.00113293	0.000156564	-0.00166843	0.0021875	0.000527123	-0.000594703	-0.000504519	-0.000739561	0.00176896
201	-0.00109458	0.000151536	-0.0016117	0.00211294	0.000509483	-0.000574684	-0.000487424	-0.000714072	0.0017085
202	-0.00105753	0.000146663	-0.0015569	0.00204093	0.000492428	-0.000555334	-0.000470906	-0.000689467	0.00165012
203	-0.00102173	0.000141943	-0.00150396	0.00197137	0.000475939	-0.000536633	-0.000454947	-0.000665714	0.00159373
204	-0.000987142	0.000137369	-0.00145282	0.00190419	0.000459997	-0.000518557	-0.000439528	-0.000642783	0.00153927
205	-0.000953718	0.000132938	-0.00140342	0.00183929	0.000444585	-0.000501087	-0.00042463	-0.000620647	0.00148668
206	-0.000921423	0.000128646	-0.00135569	0.00177661	0.000429685	-0.000484203	-0.000410235	-0.000599277	0.00143589
207	-0.000890218	0.000124488	-0.00130959	0.00171607	0.000415281	-0.000467884	-0.000396328	-0.000578647	0.00138683
208	-0.000860068	0.00012046	-0.00126506	0.00165759	0.000401355	-0.000452113	-0.000382891	-0.000558731	0.00133946
209	-0.000830935	0.000116559	-0.00122203	0.0016011	0.000387893	-0.00043687	-0.000369909	-0.000539503	0.0012937
210	-0.000802788	0.000112781	-0.00118047	0.00154654	0.000374879	-0.000422139	-0.000357366	-0.000520941	0.00124951
211	-0.000775591	0.000109122	-0.00114033	0.00149384	0.000362299	-0.000407902	-0.000345248	-0.00050302	0.00120683
212	-0.000749313	0.000105578	-0.00110155	0.00144293	0.000350137	-0.000394143	-0.000333539	-0.000485719	0.00116562
213	-0.000723923	0.000102147	-0.00106408	0.00139376	0.000338381	-0.000380846	-0.000322227	-0.000469016	0.00112581
214	-0.000699392	9.88E-05	-0.00102789	0.00134627	0.000327017	-0.000367996	-0.000311298	-0.000452889	0.00108736
215	-0.00067569	9.56E-05	-0.000992933	0.00130039	0.000316031	-0.000355577	-0.000300739	-0.00043732	0.00105023
216	-0.000652789	9.25E-05	-0.000959161	0.00125608	0.000305413	-0.000343575	-0.000290537	-0.000422288	0.00101437
217	-0.000630663	8.95E-05	-0.000926538	0.00121328	0.000295148	-0.000331977	-0.000280681	-0.000407776	0.00097973
218	-0.000609285	8.66E-05	-0.000895023	0.00117194	0.000285227	-0.000320768	-0.000271159	-0.000393764	0.000946278
219	-0.00058863	8.37E-05	-0.000864581	0.00113201	0.000275636	-0.000309937	-0.000261959	-0.000380236	0.00091397
220	-0.000568674	8.10E-05	-0.000835173	0.00109344	0.000266366	-0.000299469	-0.00025307	-0.000367174	0.000882767
221	-0.000549393	7.83E-05	-0.000806765	0.00105618	0.000257406	-0.000289354	-0.000244483	-0.000354563	0.00085263
222	-0.000530764	7.58E-05	-0.000779322	0.00102019	0.000248746	-0.000279579	-0.000236187	-0.000342387	0.000823524
223	-0.000512766	7.33E-05	-0.000752813	0.000985435	0.000240375	-0.000270133	-0.000228171	-0.000330631	0.000795412
224	-0.000495377	7.09E-05	-0.000727205	0.000951859	0.000232284	-0.000261005	-0.000220428	-0.00031928	0.000768261
225	-0.000478576	6.86E-05	-0.000702468	0.000919428	0.000224464	-0.000252184	-0.000212946	-0.00030832	0.000742038
226	-0.000462344	6.63E-05	-0.000678572	0.000888103	0.000216906	-0.00024366	-0.000205718	-0.000297738	0.000716711
227	-0.000446662	6.41E-05	-0.000655489	0.000857844	0.000209601	-0.000235423	-0.000198736	-0.000287521	0.00069225
228	-0.00043151	6.20E-05	-0.00063319	0.000828618	0.00020254	-0.000227464	-0.000191989	-0.000277655	0.000668624
229	-0.000416871	6.00E-05	-0.00061165	0.000800387	0.000195716	-0.000219772	-0.000185472	-0.000268129	0.000645806
230	-0.000402729	5.80E-05	-0.000590842	0.000773118	0.000189121	-0.00021234	-0.000179175	-0.000258931	0.000623767
231	-0.000389065	5.61E-05	-0.000570742	0.000746779	0.000182747	-0.000205159	-0.000173092	-0.00025005	0.000602481
232	-0.000375864	5.43E-05	-0.000551325	0.000721337	0.000176587	-0.000198219	-0.000167215	-0.000241474	0.000581923
233	-0.00036311	5.25E-05	-0.000532568	0.000696762	0.000170633	-0.000191514	-0.000161537	-0.000233194	0.000562066
234	-0.000350788	5.07E-05	-0.00051445	0.000673025	0.000164879	-0.000185034	-0.000156052	-0.000225198	0.000542888
235	-0.000338884	0	-0.000496948	0.000650096	0.000159318	-0.000178773	-0.000150753	-0.000217478	0.000524365
236	-0.000327382	0	-0.00048004	0.000627949	0.000153944	-0.000172723	-0.000145634	-0.000210023	0.000506475
237	-0.000316271	0	-0.000463708	0.000606557	0.00014875	-0.000166878	-0.000140688	-0.000202824	0.000489195
