Edge   1:	1.1533043684	1.4213779001
Edge   2:	0.9913685264	1.4616686832
Edge   3:	0.9075524921	1.4580240830
Edge   4:	1.3834187096	2.2086722397
Edge   5:	1.2623597488	2.1746604807
Edge   6:	0.8960565519	2.0751588913
Edge   7:	0.9057968798	1.4495866474
Edge   8:	1.2289558465	2.1502215532
Edge   9:	0.9144179548	2.0773871983
Edge  10:	0.9945641877	1.4597985240
Edge  11:	0.5972130900	1.8061956716
Edge  12:	0.7590029024	1.9961245855
Edge  13:	0.8664135578	2.0484594552
Edge  14:	1.1783595119	1.5358934632
Edge  15:	0.6194226866	1.9162391850
Edge  16:	0.6850495286	1.9743786593
Edge  17:	0.6143938039	1.9253884755
Edge  18:	1.3726480206	2.3163467472
Edge  19:	0.5426379471	1.7340793627
Edge  20:	1.0861160581	2.1045088764
Edge  21:	1.1669911557	2.1672036855
Edge  22:	0.4791083375	1.6977867025
Edge  23:	1.1294793101	2.1259861767
Edge  24:	1.1954928687	2.1727982254
Edge  25:	1.7257856160	2.3479568774
Edge  26:	0.7764390492	1.8945191896
Edge  27:	0.6335911472	1.9140369941
Edge  28:	1.0445658973	2.1166771524
Edge  29:	1.2197797196	2.1566566328
Edge  30:	0.8420347915	1.9328247596
Edge  31:	0.3747292752	1.7524234031
Edge  32:	1.0784383081	2.1380519538
Edge  33:	1.2434431343	2.1718972236
Edge  34:	1.0402042011	2.0291259978
Edge  35:	1.2685414092	2.2285621737
Edge  36:	1.1912125722	2.1790724772
Edge  37:	1.0967900177	2.1355358890
Edge  38:	1.1707380302	2.1284520040
Edge  39:	1.1772585386	2.1704924913
Edge  40:	0.6155053696	1.9018257846
Edge  41:	1.4564931970	2.0937390400
Edge  42:	1.1201177318	2.0540018057
Edge  43:	0.5542016409	1.6986857454
Edge  44:	1.0031858322	2.1167252139
Edge  45:	1.2098812675	2.0920832758
Edge  46:	1.0717902640	2.1335770192
Edge  47:	0.9960601190	2.0600874083
Edge  48:	1.0762715356	1.9789737992
Edge  49:	0.5913856801	1.7185990217
Edge  50:	1.1256766059	2.0898889090
Edge  51:	1.1631799961	2.1495881847
Edge  52:	1.0282516457	2.1149161684
Edge  53:	0.4349218292	1.7971501450
Edge  54:	1.0466494217	2.1444290941
Edge  55:	0.8274365421	1.8602870546
Edge  56:	1.6716198761	2.2708124216
Edge  57:	0.2815980072	1.5195763860
Edge  58:	1.0386888555	1.9543404810
Edge  59:	1.0139479259	2.0838168688
Edge  60:	0.6796692045	1.9155176303
Edge  61:	0.8636182575	1.8740782892
Edge  62:	1.6558275008	2.2497557792
Edge  63:	0.2997629739	1.5264623178
Edge  64:	1.0087601871	1.9118518223
Edge  65:	1.2238828622	2.2217805967
Edge  66:	1.3470331571	2.2708898455
Edge  67:	0.4881228183	1.8074197213
Edge  68:	1.0229409083	1.9868316908
Edge  69:	0.8537967032	1.8996280457
Edge  70:	0.8993547270	1.9122739072
Edge  71:	0.8648604682	1.8719631261
Edge  72:	0.8348314160	1.8457058218
Edge  73:	0.5821297316	1.8445058494
Edge  74:	0.9449394762	1.9387867281
Edge  75:	1.1649203856	2.1288361434
Edge  76:	1.1266977728	2.1096938445
Edge  77:	0.8623243565	1.8637791657
Edge  78:	1.1194482571	2.1480455188
Edge  79:	0.8484625264	1.8578164734
Edge  80:	1.5047213886	2.4002103686
Edge  81:	1.1897458792	2.0891035069
Edge  82:	0.6251621533	1.9018913816
Edge  83:	1.0744193972	2.0255711103
Edge  84:	0.5940501746	1.8732413862
Edge  85:	1.7587914911	2.4230242525
Edge  86:	0.5841268842	1.8839835519
Edge  87:	0.6839175712	1.9350683735
Edge  88:	1.6760707239	2.2674210825
Edge  89:	1.1275654504	2.1471483221
Edge  90:	1.2647361080	2.1894413689
Edge  91:	1.1204737122	2.1417594707
Edge  92:	1.6127142450	2.2404499643
Edge  93:	0.8509681629	1.8868617129
Edge  94:	1.0735131491	1.9661803856
Edge  95:	1.1658303282	2.1098074815
Edge  96:	0.7721872686	1.8006213034
Edge  97:	1.6622658006	2.2578741948
Edge  98:	0.8736039618	1.8807186704
Edge  99:	0.9719448672	1.9514916123
Edge 100:	1.1210267796	2.1359343589
Edge 101:	1.1310440445	2.1241362321
Edge 102:	1.2505238418	2.1755997974
Edge 103:	1.0760022276	2.0853952208
Edge 104:	0.8779373418	1.8680586626
Edge 105:	0.9194202262	1.8576189711
Edge 106:	0.8903769088	1.8393851416
